text,id
"@IngrahamAngle Turkey embrace hydroxycholoroquine 
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/g9NT62wnRm",1
First Friday prayers since Covid-19 restrictions began in Turkey. Social distancing still underway https://t.co/HhsYAnRDQ9,1
"President Erdoğan inaugurates Istanbul's first pandemic hospital with capacity of more than 1,000 beds
https://t.co/fKk4qLQHg1",1
"He and several other inmates in his ward show all the symptoms of COVID-19, but they have been ill-treated because… https://t.co/18Neqv8gsv",1
Turkey has averted much bigger disaster with COVID-19 measures - BBC https://t.co/9VIkTzyrAb | ▪ Ahval News https://t.co/qvnEs6VCuk,1
Read new @AtlanticCouncil #TURKEYSource blog “Our Humanity Brings Us Together” about the difference one Syrian woma… https://t.co/RzFJU3tVCE,1
@moses_libico @artagnanlaaf @realDonaldTrump You know Turkey sent this all countries who wanted help from corona vi… https://t.co/i7Rnuzxr11,1
"@ARealist17 @jimsciutto @maggieNYT Article on Turkey's success against COVID and the role of hydroxychloroquine.
 ""… https://t.co/O6fmtln8ZJ",1
"People wearing face masks as they attend Friday pray after 74 days with social distance at the Fatih Mosque, amid t… https://t.co/Wwtd79LmJA",1
A municipality worker paints circles as guidelines for social distancing at Dalyan Park during a 4-day curfew amid… https://t.co/KaEoayqPDg,1
⁦@DenizBank⁩ in #Turkey Uses ⁦@OneSpan⁩ Mobile App Security Solution to Handle Doubling of Demand from #COVID19… https://t.co/EZB0UdnzZ7,1
"#Turkey Purge &amp; #COVID19:  With the opposition split, critical voices silenced &amp; the resources of the state at his… https://t.co/S8hjUdl4cp",1
Physically distanced worshippers in Istanbul. The first communal Friday prayers in 74 days - as the Turkish governm… https://t.co/YgRjDnTumZ,1
"Turkey resumes mass prayers after pandemic lockdown 
After a 74-day-halt due to measures to stem the spread of COVI… https://t.co/CdWkFFXCeU",1
"EM Q1 GDP amid the COVID-19 shock:
1. The Philippines (PH) are a negative outlier (-5.1% q/q)
2. Other negative out… https://t.co/RizMa4DdWm",1
"People wearing protective face masks pray, practicing social distancing, at the courtyard of the Suleymaniye mosque… https://t.co/aKOu9hUhQe",1
"Maybe trump should have for Turkey's advice on how to control the virus.

He clearly didn't ask South Korea

BBC Ne… https://t.co/SRF6Qm8urf",1
"#Coronavirus | #India’s death toll has surpassed that of #China after it reported a total of 4,706 fatalities, whil… https://t.co/27ez7qvw1u",1
"Covid 19 : we are competing with USA, Turkey and Germany and for 

VIKAAS : we are competing with Bangladesh, Pakis… https://t.co/2AyWBAcT3f",1
"In pictures: 
Friday prayers resume at various mosques across #Istanbul as #Turkey eases Covid-19 restrictions.… https://t.co/gDGkHEXVeL",1
How COVID-19 Is Handing Erdogan a Political Lifeline in Turkey https://t.co/ny62g94lot https://t.co/LX14TluShE,1
In pictures: Friday prayers resume at various mosques across Istanbul as Turkey eases Covid-19 restrictions https://t.co/UPd8UAY2Mm,1
Coronavirus: How Turkey took control of Covid-19 emergency  https://t.co/VL9YciqTwZ,1
"Hey #orangeshitgibbon ask Turkey for advice on how to control Cov19! They know how you idiots don't!

BBC News - Co… https://t.co/aMxHjDgAZS",1
How Turkey took control of Covid-19 emergency https://t.co/SlgwBRW8P8,1
"""After COVID-19 subsides, we will see a Turkey that seeks to be more globally influential but fails to attain its d… https://t.co/WO9kwyOXVf",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/zLLhr1xxXS,1
@MartinSLewis Do you anticipate that people will be able to buy travel insurance for holidays abroad this summer pl… https://t.co/OdHiHz9xBF,1
"Am I to understand that the majority of Australians support the country's border closures, indefinitely, regardless… https://t.co/V1M7KHtR5Y",1
"Turkey’s COVID-19 cases exceed 160,000, death toll nears 4,500 https://t.co/TFI6NpObmD",1
"#BREAKING Tally of people recovering from COVID-19 in Turkey hits 124,369 with 1,576 additions in last 24 hours, says health minister",1
@BBCNews Turkey took control of Covid. Uk Covid controlled by turkeys.🦃,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/limMJvq1Zz,1
Coronavirus: How Turkey Took Control Of Covid-19 Emergency - The Lighthouse Christian Forum https://t.co/So5iiQzsBL,1
#covid19 #corona #usa #spain #italy #germany #france #china #uk #iran #turkey Global covid-19 map https://t.co/wQSWPYyoWn,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/dhvjJcNjgW,1
"#EnterprisingandHumanitatianForeignPolicy
#GirişimciveİnsaniDışPolitika

Turkey’s donation through Turkish Cooperat… https://t.co/cdblX06qVD",1
"How #Turkey took control of Covid-19 emergency - by ⁦@OrlaGuerin⁩ 

#coronavirus  https://t.co/Qsj4ZoGMU5",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/vFDT5C8wIm,1
"Turkey's Weaponising of Water in Syria is Increasing the Risk of COVID-19 Spreading – Byline Times
https://t.co/Vy7aZBSSWZ",1
Drone photos show #muslims performing #Friday prayer at the yard of Fatih Mosque after mass prayers in mosques resu… https://t.co/0F34Cn9Xsj,1
Reflections from #Istanbul #Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/Dyr4sr5wGe,1
#COVID19 messages reached new audiences in Turkey as celebrities across the country joined forces with WHO and othe… https://t.co/uIsg87fzU9,1
"BBC News - Coronavirus: How Turkey took control of Covid-19 emergency
https://t.co/TLlKBcycdd",1
Interesting report that notes a) taking plans for infectious disease (measles) and adapting b) early intervention i… https://t.co/S9WLJoVsgf,1
Interesting report that notes a) taking plans for infectious disease (measles) and adapting b) early intervention i… https://t.co/QMdDZFaG4D,1
"In co-operation with @InvestTurkey  of the Presidency of the Republic of Turkey, we will organize a webcast, named… https://t.co/s1w5UD1pIc",1
Experts have been sounding warnings that the spread of COVID-19 to refugee camps was inevitable and that the conseq… https://t.co/gdyJkZv7om,1
"Our Elddis motorhome bloggers @thegreygappers are currently isolating in Turkey, COVID-19 having stopped them in th… https://t.co/fgN5xrKlke",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/UYIzL5hQbf,1
"in Turkey, kindergartens &amp; day cares are re-opening on June 1st, but there's a curfew for ages between 0 and 18 nex… https://t.co/DpeVycF2XI",1
The first cuma (Friday) prayer held with masks and social distance after covid-19 in Turkey. https://t.co/aFiJHvoRM9,1
"Since May 28, 2020, the country registered 7,466 cases, pushing the overall #COVID19 positive cases number to 1,67,… https://t.co/5zSke65Jg4",1
#Turkey resumes mass prayers after almost 2 months as the country began easing measures against Covid-19 https://t.co/CfQrq2YHD7,1
Vienna University's Prof. Dr. Sebastian Kummer who was stranded in Turkey's Aegean cost for 120 days during the Cov… https://t.co/sr5bJHT5h5,1
[in photos] - #Friday #prayers in #mosques resume as #Turkey began easing #COVID19 measures… https://t.co/OXg9tKTFY7,1
JOINT CALL from 15 organizations urge Turkey to prevent mass death in Prisons due to COVID-19. There are more than… https://t.co/lrFg3HtzkT,1
URGENT JOINT CALL from 15 organizations to TURKEY and International Organizations to prevent the MASS DEATH in Turk… https://t.co/l6mlQbaIKM,1
Turkey's economy grew by 4.5 percent in the first quarter of the year. The negative impact of the pandemic was limi… https://t.co/o3t1hzeoOe,1
"Turkey resumes mass prayers in mosques, as the country further eases restrictions against the COVID-19 coronavirus… https://t.co/13tdKX0yD3",1
"""There were fears that the death toll would soar turning Turkey into another Italy, which was then the hardest hit… https://t.co/WnIz3UMtZP",1
@ali_omurlu's account has been withheld in Turkey in response to a legal demand. Learn more.,1
@warcoresponted's account has been withheld in Turkey in response to a legal demand. Learn more.,1
Malaysia-Turkey to collaborate to develop Covid-19 vaccine https://t.co/5OEJ0KXdQG https://t.co/uMTlfui9T8,1
Dr Jeremy Rossman of @biokent features in this piece examining how Turkey took control of its #COVID-19 emergency.… https://t.co/ICns0ve2ML,1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News https://t.co/Pos6IKYUqt,1
@ImGreenGuru Unfortunately Erdogan banned pride since 2016 Turkey is being more homophobic day by day. Religious af… https://t.co/CEyr24CFTG,1
Spotlight: Turkey's economy faces challenges after COVID-19 restrictions eased - https://t.co/CwRm5JFxt8 https://t.co/gp0hSp8s8x,1
"Aircraft expert ☑️
Covid expert☑️
Turkey expert ☑️
Nautical expert ☑️ https://t.co/gsRBQCnVCS",1
An #aerial view of social distance areas near Konyaalti Coastline within the #coronavirus (Covid-19) pandemic measu… https://t.co/jkkk77Kw3l,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/fgUUMWDtQd,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/SuUacNCpTM,1
📌Former US Deputy Secretary of State @BryzaMatthew praised Turkey's performance in the COVID-19 pandemic in his art… https://t.co/dKhcAsxAlX,1
"Mosques in Turkey will reopen for noon, afternoon and Friday prayers for the first time after a two-month pause due… https://t.co/k1oJaNBKpa",1
"India has now become the most affected country by the coronavirus disease (Covid-19) among its Asian peers, accordi… https://t.co/iU5x2M8fqQ",1
Prime Minister Tan Sri Muhyiddin Yassin says Malaysia is prepared to collaborate with Turkey to develop Covid-19 va… https://t.co/57RBRgDD7d,1
Malaysia-Turkey to collaborate to develop COVID-19 vaccine https://t.co/bUYKPztEMQ,1
"Day 68 Guess the Movie 🎥 Yesterday’s answers: Turkey &amp; Lego. 
#WordsOnAWindae #NHS #StayHomeStaySafe #COVID__19… https://t.co/sRbcfRukpM",1
"Turkish women's rights movement fights back as COVID-19 spurs violence 

📍 “In Turkey, men are thinking they have t… https://t.co/nhYpgwlh9K",1
The role of civil society organisations in #Turkey &amp; women &amp; LGBTQI+ activists is crucial for a gender just peace &amp;… https://t.co/Z8nofDOHcF,1
"As a continuous support towards the fight of COVID-19, yesterday, we handed over 200 heavy-duty pump sprayers for v… https://t.co/KNy5CaZZ1B",1
"Learn from  #Turkey,  if not from  INDIA, how &amp; when to give  #Hydroxycloroquine-

#Chinavirus  #WHO 
Coronavirus:… https://t.co/y2PsUVHGLQ",1
"Hello Ma'am @ShamikaRavi , Is there any reliable research on how countries like in Turkey, CoVid infected people  r… https://t.co/naUxBG3LOr",1
Malaysia-Turkey To Collaborate To Develop Covid-19 Vaccine https://t.co/ZBUYT0UzKT,1
(1/2) - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/T5Kx3o2ulN,1
@OrlaGuerin @BBCNews How many male white doctors have you described as articulate? Excellent article spoilt. Corona… https://t.co/TkHKw2ThnQ,1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News https://t.co/TaowQ9VB6b,1
"We brought together civil society organizations, development partners and activists to unravel the #COVID19 impact… https://t.co/2UuKXeFtoj",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/o9EMfqRHFU,1
@HateTorture's account has been withheld in Turkey in response to a legal demand. Learn more.,1
TODAY - 7pm Istanbul / 12pm DC - Join @AC_Istanbul &amp; @TurkHeritage for a conversation on the Post COVID-19 World Or… https://t.co/hAys7A9pdW,1
Turkey is doing surprisingly well  - How Turkey took control of Covid-19 emergency https://t.co/00vmUBa0ey,1
Avcilar Municipality's employee makes a protective face mask which allows reading lips designed by Mayor Turan Hanc… https://t.co/C00evQwTm0,1
"Real number of COVID cases are 10-20 times higher

Because IND/PK have done 10-30 times less COVID tests

India 240… https://t.co/WS8GeoWuNq",1
"#askspano
In Turkish prisons some people like my husband are faced to die because of covid. How much will you wait… https://t.co/QBLsHljMIn",1
Why are #Russia and #Turkey spending resources needed to fight the COVID-19 pandemic and its consequences on wars i… https://t.co/kXUSmb9xiK,1
@Baki97893815 @EUDelegationTur @hrw @RebHarms @KatiPiri @aforgutu @amnesty @dw_turkce @BBCMonitoring Covid 19 inspe… https://t.co/Rmj1Zy1dDv,1
"Despite under- testing, India’s COVID-19 cases cross that of Turkey’s. 
It’s scary to say the least. https://t.co/azrqyphPk2",1
"India Has More COVID-19 Cases Than Turkey, Becomes 9th Worst-Hit Country https://t.co/GzinQKBLM9 via @thewire_in",1
"Lets hope that all these are true. ""Beni Turk hekimlerine emanet edin"" Bosuna dememis Atam 
BBC News - Coronavirus:… https://t.co/9uXX6o8tBD",1
A report on Turkey and what worked in controlling what risked becoming one of the world's Covid-19 hotspots - testi… https://t.co/UAypv73bxS,1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News https://t.co/mLSHLqB6Y9,1
"Importance of industrial commons during a pandemic:

Manufacturers in countries such as Turkey and China have been… https://t.co/44fhkomJgF",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/A9djUisW14 https://t.co/BZvrZJlafb,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/adNXqBTOAP,1
11 months before the first coronavirus case surfaced in Turkey a “#pandemic plan” was ready. #COVID__19… https://t.co/NXRXXR6hm4,1
"1 : Australia bushfire
2 : Amazon bushfire
3 : Turkey earthquake
4 : Covid - 19
5 : Delhi earthquakes
6 : Amphan cy… https://t.co/IhL065tn0s",1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News #HydroxyChloroquine #DidierRaoult… https://t.co/j7OOEgRREA,1
"""Turkey fits in the category of several countries that responded fairly quickly with testing, tracing, isolation an… https://t.co/KdH5KjyGTx",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/qFt2bqPfif,1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News https://t.co/4KcbNEGRQV,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/x5NIyQe546,1
If you are interested in knowing the impact of the COVID-19 pandemic on Syrian owned enterprises in Turkey? You can… https://t.co/u23mY3OKxB,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency -early treatment with #Hydroxychloroquine https://t.co/ECCPUFVk68,1
"@CFranchitti 

BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/yTPYhXYids",1
Turkey resumes mass prayers as COVID-19 restrictions eased https://t.co/htRGtOBLl3 | ▪ Ahval News https://t.co/FgNc1Z6dnd,1
"“Turkey may have found a way to keep the economy partially—or even largely—open while taming COVID-19, though there… https://t.co/DH9Vhmvbyt",1
"Turkey along w/ some Senators and Representatives use HCQ, but reporters w/ media medical degrees dismiss it, favor… https://t.co/DvIBwu7aUL",1
Coronavirus LIVE: India overtakes Turkey'; Now among nine worst-hit COVID-19 countries https://t.co/d4HdfyoNrO,1
How Turkey took control of Covid-19 emergency https://t.co/yDAWqsixT2,1
"A manufacturing company in Turkey is producing single-use prayer rugs to protect worshippers from Covid-19, as mosq… https://t.co/LyQGI6c5aZ",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/0lfNAmDzGJ,1
Turkey President Erdogan announces to partially lift COVID-19 restrictions June 1-484185 https://t.co/bqRLJhCTf4,1
Turkey enjoyed fast-paced economic growth in the first part of 2020 before Covid-19 put the brakes on President Erd… https://t.co/FVsyKInV0P,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/pux3nQcFhd,1
"My friend who lives in Turkey might disagree.

BBC News - Coronavirus: How Turkey took control of Covid-19 emergency
https://t.co/z3jhNsY86k",1
"Iran: COVID-19 Disorder Tracker: Two month review - Middle East (22 Mar - 16 May 2020)

Countries: Iran (Islamic Re… https://t.co/A0jjHotQkC",1
"Coronavirus: How Turkey took control of Covid-19 emergency.
Use hydroxychloroquine early. ""Other countries are usin… https://t.co/qnmTQ1uxEp",1
Turkey test and trace system was in place before Covid-19. Applied energetically. The secret of its success? Or has… https://t.co/b6XgZdQcA1,1
"#CoronaVirusUpdates till 28 May

😷 24k new cases in #Brazil yesterday

#Coronavirus #COVIDー19 #Covid_19 #StayHome… https://t.co/Qk74mOM2ID",1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/kwWHsWFbU3,1
"Turkey cracks down on Kurdish women’s rights activists despite COVID-19 

📌""The crackdown against Kurdish organisat… https://t.co/jECFyHqS5L",1
"How Turkey is beating Covid-19:

Chief doctor Nurettin Yiyit - says a key is to use HCQ early. ""Other countries are… https://t.co/veq0Cgj1Lp",1
"Repeat after me: HdyroxyChloroQuine.

BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/vDii5e3cLW",1
"The difference between a country that had a plan in place and those that did not👇🏻

Turkey’s success against Covid-… https://t.co/hvp4fLE7kx",1
"Turkey – COVID-19: Export Control Measures Updated
https://t.co/GzlvYull29",1
US...Navy...2...Probe...USS...Roosevelt...COVID...Outbreak...aircraft...carrier...plane...fighter...jet...Erdogan..… https://t.co/rJR5BBSagU,1
"@CompoundBoss Nothing to do with Covid, just covering up the ol' turkey neck.",1
"IN THE NEWS: 

KUALA LUMPUR (May 29): Malaysia is prepared to collaborate with Turkey to develop Covid-19 vaccine a… https://t.co/BuD6gGCEYo",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/qyNoNPW2Kc,1
"COVID-19: As India records highest one-day spike with 7,466 new cases, it has also overtaken Turkey and is now the… https://t.co/Od2ReSWvqm",1
#Coronavirus: How #Turkey took control of Covid-19 emergency - BBC News #Covid19  https://t.co/ivaSr2Bw43,1
"BBC News - Coronavirus: How Turkey took control of Covid-19 emergency
https://t.co/z0M4PgNNT9",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/2T3lay6AHi,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/RAdQOGZwxu,1
"Malaysia-Turkey to collaborate to develop Covid-19 vaccine, says PM Muhyiddin https://t.co/4rXsPEofKZ",1
Coronavirus: How Turkey took control of Covid-19 emergency - BBC News  https://t.co/jjvHnIa5fi,1
Covid-19 Further Update - Suspension Of Legal Terms In Court Proceedings And Compulsory Official Filings https://t.co/GpLaJHXaOC #IP #Law,1
Impacts Of COVID-19 On Competition: How Are Competition Authorities Responding To The Pandemic? https://t.co/Urz4vfjLKa,1
Selangor Journal | Malaysia-Turkey to collaborate to develop Covid-19 vaccine https://t.co/kTkJsVXHRQ https://t.co/L0NkEYZLSj,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/gMbmxhop86,1
Malaysia-Turkey to collaborate to develop Covid-19 vaccine - Bernama https://t.co/RyzIWo6Ok1,1
"@Sultaan_Mo1 2020 showing azab of allah,,  its time to do tawbah for our sins
Australia bushfires, covid 19, Ukrain… https://t.co/scQbEV7WOA",1
"With 1,65,799 confirmed #COVID19 cases, India has overtaken #Turkey to become the ninth-worst hit country in the wo… https://t.co/X5treEZLbK",1
"India's Covid-19 daily case count hit another new single-day high of 6,926 on Thursday. 177 fatalities reported dur… https://t.co/fC3q31qU9X",1
@wierdduk BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/CpM9eFaEhi,1
@wierdduk BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/CpM9eFaEhi,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/CpM9eFaEhi,1
How Turkey took control of Covid-19 emergency https://t.co/jnHXy54Rcu,1
"Dr Tony Fauci take note:

Turkey's Chief doctor says ""it's key to use hydroxychloroquine early. Other countries are… https://t.co/FFkurc0XXd",1
"Turkey has been providing humanitarian assistance to countries,Christian and non-Christian,severely affected by COV… https://t.co/Hh8LWMquT3",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/sUIjF5o5ye,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/XYs4KRH66H,1
"Congratulations for Turkey on its successful fight against Covid-19
https://t.co/xxrobiRkt2",1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/lUeL754Tti,1
"BBC News - Coronavirus: How Turkey took control of Covid-19 emergency
https://t.co/LnvjvYdCxm",1
"Article on Turkey's success against COVID and the role of hydroxychloroquine.
 ""Other countries are using this drug… https://t.co/Fjn7zJBO9K",1
#Turkey President #Erdogan announces to partially lift #COVID19 restrictions on June 1 https://t.co/zgcfXsECCr,1
Turkey has been using the drug hydroxychloroquine to treat Covid-19 patients,1
"India has surpassed Turkey (1.61 lakh cases) to become the ninth worst-hit country in the world
https://t.co/duSvAKcfry",1
"Turkey accepting COVID-19 patients worldwide for treatment
#GhNewsSummary
https://t.co/5aE8b2bOcL",1
@halitemreyaman2's account has been withheld in Turkey in response to a legal demand. Learn more.,1
"@ANI India is now the most affected country in Asia surpassing Turkey today with more than 165k covid cases.

Reaso… https://t.co/1cJxhY4ixP",1
"@ElieNYC Vaping is actually much safer than smoking. My boyfriend is trying to quit vaping, unfortunately he insist… https://t.co/eKeWuO9NV1",1
"@DrRPNishank Sir, keeping in mind the current situation of pandemic world wide this is the time to take minded deci… https://t.co/upQJGvqPLJ",1
"@CNNnews18 screaming headlines
India overtakes Turkey in covid count,stands 9th now
Honestly are you,joking? Is THA… https://t.co/5T4qj7AtwE",1
@DavyStayn @JonquilLucy @tnewtondunn @Ianblackford_MP Highest Covid deaths of  UK citizens per capita on earth and… https://t.co/O196TbQ3bq,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/wmbMwledkV,1
"India overtook Turkey, Iran &amp; China to become the 9th worst affected nation in the world with over 1.6 lakh COVID-1… https://t.co/kRZIjlrfa0",1
Turkey to partially lift COVID-19 restrictions on June 1 https://t.co/8eE6MvMz2v,1
"India has overtaken Turkey after nearly 7,000 cases of Covid-19 were reported in the country on Thursday, Worldometer said...",1
@H_KarakusDE's account has been withheld in Turkey in response to a legal demand. Learn more.,1
"""In Turkey, India, and elsewhere, autocratic leaders jail journalists, prosecutors, and critics; seize businesses w… https://t.co/P43XVAOHsS",1
"India has now become the most affected country by Covid-19 among its Asian peers

https://t.co/HqRCyTx3Bk",1
"rt
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency
https://t.co/KsRsntgwRE",1
@Beya2Atli's account has been withheld in Turkey in response to a legal demand. Learn more.,1
Coronavirus: How Turkey took control of Covid-19 emergency  lezenswaard... https://t.co/rJWGPo5Qk7,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/Wkcc8xGkYD,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/K1l6B0dcTn,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/w88lPYsNyR,1
"CORONAVIRUS UPDATES -Commercial yachts and sailboats will be allowed back in Turkish waters as of June 1, after alm… https://t.co/MGRFkVxfEi",1
Turkey's Aid Diplomacy | When Will a COVID-19 Vaccine Be Ready? https://t.co/GvKwL4DJln via @YouTube,1
"India most infected by Covid-19 among Asian countries, leaves Turkey behind
India has also overtaken France in term… https://t.co/a0ZpQn3x3Q",1
"""Turkey has clearly averted a much bigger disaster"", according to Dr. Jeremy Rossman, Lecturer in Virology at the U… https://t.co/tJWPi26Oi7",1
"#Coronavirus: How #Turkey took control of Covid-19 emergency
https://t.co/UHjhTatCQR",1
Covid isolation fixed my caffeine addiction I had to cold turkey for a week and now I get sick after two cups or I… https://t.co/YEiiTbs0Lk,1
"@ANI India is now the most affected country in Asia surpassing Turkey today with more than 165k covid cases.

Reaso… https://t.co/ze0yKkE65o",1
@EkremOksar's account has been withheld in Turkey in response to a legal demand. Learn more.,1
"Hmm... I am the only one who finds it strange/wird that Turkey opens for restaurants, swimming pools etc. but refus… https://t.co/hDLEBb2gr6",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/ral8SVsfyx #Hydroxycloroquine… https://t.co/usWU9zcXUc,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/P69dNHuFjs,1
COVID-19 is still a thing and is starting to ravage the southern hemisphere.  China might be prepping an invasion o… https://t.co/wSAs2PPi7t,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/3I1siyB2FH,1
"India has now overtaken Turkey as the ninth worst-hit country in terms of the total number of cases.

https://t.co/t8mZJq8eS1",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/VVcojE37QJ,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/eXgbaqH9Uw,1
"India most infected by Covid-19 among Asian countries, leaves Turkey behind
https://t.co/l4VPn7TzLP",1
"BBC News - Coronavirus: How Turkey took control of Covid-19 emergency
https://t.co/boKALZJh3H",1
"LIVE | In the chart of worst-affected countries by the 
#coronavirus, India moved to the ninth position, leaving Tu… https://t.co/NiGC5ii8bL",1
CORONAVIRUS UPDATES - Turkey’s high-speed trains start operations after months of COVID-19 pause #Covid19turkey… https://t.co/zQvrbBr3mQ,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/8r7vU3MCIO,1
"Fear, Hunger Grip Syrian Refugees in Turkey https://t.co/HeHIIXzaDA",1
"Coronavirus: How Turkey took control of Covid-19 emergency - aggressive testing, treatment, tracing.  Years of heal… https://t.co/BvoEiyGRDD",1
"One #intlstudent from Turkey had just arrived in Australia to start a new life with her partner. Instead, they swif… https://t.co/9dSe7uncvB",1
"Coronavirus: How Turkey took control of Covid-19 emergency

https://t.co/xf7Pjwe6eW",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/8x82hDpqHH via @TipsNews,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/dobNTQrP3f,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/S8ZeMx1YeR,1
Coronavirus: How Turkey took control of Covid-19 emergency  https://t.co/E241aCHkL0,1
Coronavirus: How Turkey took control of Covid-19 emergency big and no tw app SDCD_twitter https://t.co/OPm1WJIHB2,1
German Foreign Minister Heiko Maas said that Berlin was considering lifting travel bans to Turkey if the course of… https://t.co/sdqLxCKGvb,1
"29 May, 2020
Turkey has been providing humanitarian aid globally (from Colombia to Somalia to Israel) during this C… https://t.co/nAHHdPn4iP",1
"COVID-19: On 29 May 2020, Royal Thai Embassy in Ankara repatriates 209 Thais stranded in Turkey &amp; Georgia. My first… https://t.co/gQeCUnTne0",1
"Leading Bank in Turkey Uses OneSpan’s Mobile App Security Solution to Handle Doubling of Demand from COVID-19

OneS… https://t.co/4VJeNQndhm",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/0jGfgbwifC https://t.co/LN92k81VbA,1
CORONAVIRUS UPDATES - Turkey’s Health Ministry released a detailed set of guidelines on COVID-19 prevention measure… https://t.co/nJTcWtUkfQ,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/ldYmQrmDjo,1
BBC Alert! Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/ZxqdpSCAB9 #News https://t.co/m2FPQTwezk,1
Thanks @davematthewsbnd @Verizon for supporting #SmallBiz &amp; @LISC_HQ’s #RapidRelief fund with the #PayItForwardLIVE… https://t.co/EI0ZEkX3Oi,1
"My roommate's turkey did not return to our flat but on a serious search, he met our neighbor removing the feathers… https://t.co/uo7O3eldeO",1
"Fear, Hunger Grip Syrian Refugees in Turkey https://t.co/6pR4HrLd7N",1
How #Turkey took control of Covid-19 emergency https://t.co/19bI48VepJ,1
@AKurucan's account has been withheld in Turkey in response to a legal demand. Learn more.,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/HtVnctQ6bc,1
Me got another happy meal. Turkey meatloaf and mashed potatoes. My covid 15 pack has prevented me from flattening t… https://t.co/5cVLCoFdLd,1
"Different reasons why every generation in my family lost their grad day:
1915: Armenian Genocide
1937: Dersim rebel… https://t.co/rYKbMYbexg",1
"CORONAVIRUS UPDATES - Research reveals first COVID-19 case in Turkey came from US, arrived earlier than official an… https://t.co/9zwmXaivld",1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/AhgBom8Dw0 https://t.co/Oev90eHc4c,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/hYFCcNN0ov,1
BBC News - Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/JFTosEIDVz,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/MFBAL5uidj https://t.co/QcEbozWWes,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/QKFwmmA7cg,1
Coronavirus: How Turkey took control of Covid-19 emergency https://t.co/vuYeSy10jl,1
